island_name,area_km2,centroid_lon,centroid_lat,centroid_easting,centroid_northing,dist_mainland_km,dist_nearest_large_km,effective_isolation_index,aspect
North and Middle Andaman_49,3.0932065935776167,92.76155678525242,12.279653250669767,474070.28399514063,1357488.9303940178,1357.381453570283,9.359360207014076,0.0016865308276110078,east
North and Middle Andaman_50,0.1607456865846971,92.73667871214903,12.287395637445634,471365.7166796071,1358347.6136466311,1354.5928214822743,11.644399580341272,0.0017205003008537196,west
North and Middle Andaman_51,0.17377094891744735,92.76926796456398,12.291624723488546,474909.9815354183,1358812.019279758,1358.0487850544648,10.154765380081376,0.001684383162855426,east
North and Middle Andaman_52,0.05846590773043781,92.75364296261435,12.293478162876127,473211.08247469796,1359018.4810017683,1356.3387373390124,11.112964547692382,0.0017277758877005942,east
North and Middle Andaman_53,0.05235463360233745,92.76474031903311,12.297746671434487,474418.2305042099,1359489.418137057,1357.477172645426,10.972688402173493,0.0017203454329804092,east
North and Middle Andaman_54,0.33238509937768757,92.72927829445293,12.185642806885454,470549.70110043156,1347096.476479937,1355.236263645411,8.694447443891002,0.0018382700631198712,west
North and Middle Andaman_55,0.20337649901019503,92.69781192291414,12.247673738553047,467134.2787465589,1353959.5421609548,1350.9549370855536,12.600665574547516,0.0018093566016469094,west
North and Middle Andaman_56,10.129901528986325,92.71110911053677,12.27146983391326,468583.2985029609,1356589.3651083787,1352.0557055652182,12.539088609753193,0.00175154711583148,west
North and Middle Andaman_57,2.433819225682231,92.67617348086958,12.533626598388627,464819.2270545778,1385583.73319013,1344.9539211293088,18.3663162030745,0.001650245693825163,west
North and Middle Andaman_58,0.06265153722853306,92.70214510210998,12.639282223378661,467654.06492641405,1397264.2468886524,1346.5885239168372,14.497254509208277,0.0015679549763163432,west
North and Middle Andaman_59,0.3561025765077025,92.72678761491693,12.73190392377868,470340.8951799162,1407503.8749697325,1348.3082414479645,18.21579031890547,0.0014344467832185363,west
North and Middle Andaman_60,0.03403893014007201,92.72613824356237,12.752668473163503,470272.82177963963,1409800.20123549,1348.0374722154627,16.712317866992393,0.001474985941472945,west
North and Middle Andaman_61,0.1119228678772957,92.65579954823528,12.771607709831514,462640.393317965,1411903.7070437977,1340.2574285377193,14.531168801385084,0.001517698231607556,west
North and Middle Andaman_62,13.58930599220727,92.71087696936024,12.776480967704634,468619.16272348637,1412435.3151382017,1346.163086177536,13.784879249358736,0.0014114838622668806,west
North and Middle Andaman_63,1.1566448630349766,92.72049025814987,12.774796688797103,469662.37663826277,1412247.91320275,1347.2176412717808,14.189654738906944,0.0014063664675146752,west
North and Middle Andaman_64,0.037981069140474076,92.71658025970457,12.775916967385003,469238.12288994156,1412372.2608429638,1346.784645800686,13.96982229932924,0.0014603541595463317,west
North and Middle Andaman_65,0.027871114936735015,92.71577691256807,12.796120376124547,469153.3811858761,1414606.5637483478,1346.5105122007953,11.778627655921367,0.0014727403872554674,west
North and Middle Andaman_66,0.01839660505131702,92.73161761659726,12.703530996921076,470861.99341743055,1404365.7097635625,1349.1103967673969,15.49684517005054,0.0015685011574735255,west
North and Middle Andaman_67,0.03738327219568449,92.7304410702174,12.855696811669327,470751.7681737027,1421193.1724807634,1347.5643702366065,6.642823962168757,0.0014650755638431954,west
North and Middle Andaman_68,0.7347476051749475,92.76450430600732,12.86335851981877,474448.56204630807,1422036.8248411815,1351.1800432021496,9.180958777057143,0.0014064871566772785,east
North and Middle Andaman_69,0.0504978152459329,92.77735508260514,12.86559560987684,475843.10036019643,1422282.9742846424,1352.5498552280333,10.365389922834055,0.0014457423810181648,east
North and Middle Andaman_70,0.03307941889190115,92.7163503527325,12.79968423117232,469216.0490778659,1415000.6070548305,1346.5398168097495,11.41447425611516,0.0014596464078159652,west
North and Middle Andaman_71,0.02730306529034907,92.71681412087094,12.803393261373532,469266.8305071696,1415410.7179146195,1346.5560615495983,11.033965052930634,0.001473557781257878,west
North and Middle Andaman_72,0.12157374250813155,92.72647319819151,12.835259189694757,470318.83629552735,1418933.5101548848,1347.31404346214,8.196119364845238,0.0014205385111477798,west
North and Middle Andaman_73,3.6714176911389025,92.71894976236085,12.84865488711958,469504.0563114495,1420415.765883359,1346.3834937217703,6.505554160676208,0.0014164046821165553,west
North and Middle Andaman_74,0.05774312065334665,92.75831591685933,12.877196685175203,473778.5520311943,1423567.7550671122,1350.393503922282,7.99059942171403,0.0014457135872759266,east
North and Middle Andaman_75,1.0384897489203422,92.7863682337669,12.888016243430808,476823.08869877394,1424761.550938354,1353.3348118796976,10.727615305274794,0.0014210214250102468,east
North and Middle Andaman_76,1.0062227926216554,92.75410586029128,12.899229539045564,473324.11297475337,1426004.718033625,1349.7546058775208,7.156870573166177,0.0014296867639526731,east
North and Middle Andaman_77,0.01715121257897606,92.76754801007975,12.917240376457572,474784.20055244747,1427995.1106281776,1351.0605711465662,8.84482304798334,0.0015691507550570803,east
North and Middle Andaman_78,1.4441988780177337,92.83728337481347,12.42043611426653,482314.71947936463,1373050.7436263424,1363.7029313420956,20.112739622640838,0.0015586456107717541,east
North and Middle Andaman_79,0.015795389704842122,92.87501263658376,12.444611105144933,486416.68497521564,1375721.8419924476,1367.4757653219228,18.0927132993021,0.0017090354100718595,east
North and Middle Andaman_80,1500.4989696022271,92.83017479077425,12.6021817464037,481555.00737109344,1393149.129945664,1360.814107206656,36.27654767309075,0.0015327261147470694,east
North and Middle Andaman_81,4.0340045817840995,92.78840637776142,12.904006752184808,477045.6653511763,1426529.694914273,1353.4229188749262,10.891291538430423,0.0014308358256502269,east
